I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,drkuset_
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-3640.719970703125,3933.699951171875,17.010000228881836,-15309.49951171875,1443.3000183105469,0.09999999776482582,-3.4999999403953552,0.3999999910593033,-1371.9000244140625,255.0,111.0,,0.009588740988035938,2.982508183136473,5.287914665134071e-05,242.78514419832538,True,6,False,8,-869.280029296875,4273.14013671875,17.020000457763672,-14047.5,-960.1000213623047,0.7000000029802322,0.5999999865889549,-0.09999999776482582,0.0,214.0,128.0,,0.009568829465288396,-3.073339352287906,5.138335767575609e-05,12,False,10,255.0,False,-3806.8701171875,3991.909912109375,118.4800033569336,-2011.4999389648438,2918.5000610351562,1889.9000549316406,-4998.800048828125,-1982.8999328613281,-2660.7000732421875,1.0,0.3804652571407101,2.8714941090306074,2.6844237447395303,49.755279541015625,0.03357110172510147,270,,True,1.0,,
-3640.719970703125,3933.699951171875,17.010000228881836,-15309.49951171875,1443.3000183105469,0.09999999776482582,-3.4999999403953552,0.3999999910593033,-1371.9000244140625,255.0,110.0,,0.009588740988035938,2.982508183136473,5.287914665134071e-05,239.74901530050462,True,6,False,8,-869.280029296875,4273.14013671875,17.020000457763672,-14047.5,-960.1000213623047,0.7000000029802322,0.5999999865889549,-0.09999999776482582,0.0,214.0,128.0,,0.009568829465288396,-3.073339352287906,5.138335767575609e-05,12,False,10,255.0,False,-3816.22998046875,3998.27001953125,123.95999908447266,-15379.100341796875,8455.2001953125,7210.3997802734375,-2131.699981689453,5400.3997802734375,-1513.5000610351562,0.0,0.3618339788956116,2.863311917298595,2.7608890868403204,49.79057693481445,0.035294998437166214,270,,True,1.0,,
-3763.43994140625,3951.820068359375,19.959999084472656,-14349.599609375,2824.4000244140625,1498.2000732421875,1827.5,4131.499938964844,-913.7000274658203,255.0,128.0,,-0.1135986629450698,2.8629538567671924,-0.014484005335160272,236.80279584341153,True,6,False,8,-869.280029296875,4273.14013671875,17.020000457763672,-14047.5,-960.1000213623047,0.7000000029802322,0.5999999865889549,-0.09999999776482582,0.0,214.0,128.0,,0.009568829465288396,-3.073339352287906,5.138335767575609e-05,12,False,10,255.0,False,-3844.719970703125,4012.639892578125,163.97000122070312,-8523.800048828125,4303.299865722656,11895.899658203125,-5147.19970703125,-1903.9999389648438,-2425.0,0.0,0.47502742773902323,2.8471209382837803,2.9265795564513093,49.824825286865234,0.03424980118870735,270,,True,1.0,,
-3763.43994140625,3951.820068359375,19.959999084472656,-14349.599609375,2824.4000244140625,1498.2000732421875,1827.5,4131.499938964844,-913.7000274658203,255.0,128.0,,-0.1135986629450698,2.8629538567671924,-0.014484005335160272,235.0,False,6,False,8,-1009.8499755859375,4263.66015625,17.020000457763672,-14063.499755859375,-920.4000091552734,0.7000000029802322,0.5999999865889549,-0.09999999776482582,-85.50000190734863,214.0,124.0,,0.009569245855831306,-3.076221923374779,2.6807828465477863e-05,12,False,10,255.0,False,-3875.8798828125,4026.820068359375,223.72999572753906,-2549.600067138672,436.5999984741211,12003.00048828125,-4468.800048828125,-3782.2000122070312,-1312.8999328613281,0.0,0.7043093620182566,2.880037388846611,-3.087383475828415,49.85874557495117,0.0339181013405323,270,,True,1.0,,
-3763.43994140625,3951.820068359375,19.959999084472656,-14349.599609375,2824.4000244140625,1498.2000732421875,1827.5,4131.499938964844,-913.7000274658203,255.0,128.0,,-0.1135986629450698,2.8629538567671924,-0.014484005335160272,235.0,False,6,False,8,-1009.8499755859375,4263.66015625,17.020000457763672,-14063.499755859375,-920.4000091552734,0.7000000029802322,0.5999999865889549,-0.09999999776482582,-85.50000190734863,214.0,124.0,,0.009569245855831306,-3.076221923374779,2.6807828465477863e-05,12,False,10,255.0,False,-3878.56005859375,4026.610107421875,243.22999572753906,-1234.000015258789,-365.29998779296875,11564.000244140625,-4251.199951171875,-4097.39990234375,-1066.6000366210938,0.0,0.7959319689056229,2.9143632072772174,-3.0062161858160357,49.897457122802734,0.03871160000562668,270,,True,1.0,,
-3875.760009765625,3978.699951171875,56.380001068115234,-12280.799560546875,3152.5,7087.39990234375,3126.9000244140625,4481.7999267578125,-620.4999923706055,253.0,128.0,,-0.5978013860790264,2.8527810500598236,-0.12051642711673918,235.0,False,6,False,8,-1127.0699462890625,4256.240234375,17.020000457763672,-14070.6005859375,-870.5000305175781,0.7000000029802322,0.0,-0.19999999552965164,-30.199999809265137,214.0,128.0,,0.009569283569971438,-3.0817275090077247,4.6541866649210346e-07,12,False,10,255.0,False,-3882.43994140625,4021.64990234375,316.989990234375,-272.5,-922.2000122070312,10746.600341796875,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,1.1114862095476123,-3.063519341701327,-2.5577228442466238,49.93645095825195,0.038996197283267975,270,,True,1.0,,
-3875.760009765625,3978.699951171875,56.380001068115234,-12280.799560546875,3152.5,7087.39990234375,3126.9000244140625,4481.7999267578125,-620.4999923706055,236.0,128.0,,-0.5978013860790264,2.8527810500598236,-0.12051642711673918,235.0,False,6,False,8,-1127.0699462890625,4256.240234375,17.020000457763672,-14070.6005859375,-870.5000305175781,0.7000000029802322,0.0,-0.19999999552965164,-30.199999809265137,214.0,128.0,,0.009569283569971438,-3.0817275090077247,4.6541866649210346e-07,12,False,10,255.0,False,-3882.89990234375,4020.110107421875,334.760009765625,-272.2999954223633,-921.6000366210938,10632.80029296875,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,1.171826690633537,-2.906887461910888,-2.3689154955000706,49.972354888916016,0.03590010106563568,270,,True,1.0,,
-3955.39990234375,3995.919921875,140.9499969482422,-6962.1002197265625,930.4000091552734,11963.699951171875,2362.2999572753906,4931.099853515625,594.0000152587891,230.0,128.0,,-1.0755435279194505,3.0040696250522916,-0.3223091273242925,235.0,False,6,False,8,-1197.449951171875,4251.9599609375,17.020000457763672,-14073.1005859375,-847.5,0.7000000029802322,0.0,-0.19999999552965164,-11.699999570846558,214.0,128.0,,0.009569282678082564,-3.082623469935046,-3.8214743678813e-06,12,False,10,255.0,False,-3883.820068359375,4017.030029296875,369.7300109863281,-271.9000053405762,-920.4000091552734,10405.2001953125,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,1.2406331331069662,-2.443054328875363,-1.8416321856956632,50.008548736572266,0.03619689866900444,270,,True,1.0,,
-3955.39990234375,3995.919921875,140.9499969482422,-6962.1002197265625,930.4000091552734,11963.699951171875,2362.2999572753906,4931.099853515625,594.0000152587891,228.0,128.0,,-1.0755435279194505,3.0040696250522916,-0.3223091273242925,235.0,False,6,False,8,-1197.449951171875,4251.9599609375,17.020000457763672,-14073.1005859375,-847.5,0.7000000029802322,0.0,-0.19999999552965164,-11.699999570846558,214.0,128.0,,0.009569282678082564,-3.082623469935046,-3.8214743678813e-06,12,False,10,255.0,False,-3884.739990234375,4013.949951171875,403.94000244140625,-271.49999618530273,-919.1999816894531,10177.999877929688,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,1.2099759827782206,-1.9217409546111677,-1.2571070768368238,50.04472351074219,0.03617409989237785,270,,True,1.0,,
-3990.260009765625,3992.43994140625,247.16000366210938,-2141.3999938964844,-1445.5999755859375,13060.0,1730.0,3353.3999633789062,-463.69998931884766,226.0,128.0,,-1.400823177912745,-2.291368618880014,-1.3082186796618127,235.0,False,6,False,8,-1314.75,4245.0,17.020000457763672,-14075.10009765625,-829.3000030517578,0.7000000029802322,0.0,-0.19999999552965164,-2.5,214.0,128.0,,0.009569281511902629,-3.083098431041347,-6.094009476836079e-06,12,False,10,255.0,False,-3886.1201171875,4009.340087890625,453.8399963378906,-270.9000015258789,-917.3999786376953,9837.5,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,1.027217927678254,-1.4681562855562618,-0.7066204277200001,50.081783294677734,0.03705790266394615,270,,True,1.0,,
-3990.260009765625,3992.43994140625,247.16000366210938,-2141.3999938964844,-1445.5999755859375,13060.0,1730.0,3353.3999633789062,-463.69998931884766,225.0,128.0,,-1.400823177912745,-2.291368618880014,-1.3082186796618127,235.0,False,6,False,8,-1314.75,4245.0,17.020000457763672,-14075.10009765625,-829.3000030517578,0.7000000029802322,0.0,-0.19999999552965164,-2.5,214.0,128.0,,0.009569281511902629,-3.083098431041347,-6.094009476836079e-06,12,False,10,255.0,False,-3887.0400390625,4006.300048828125,486.1600036621094,-270.49999237060547,-916.2000274658203,9610.700073242188,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,0.8679467183155604,-1.3337068389722213,-0.5043441813682358,50.11981201171875,0.03802819922566414,270,,True,1.0,,
-3997.5,3975.6298828125,355.1499938964844,-535.2999877929688,-2129.7000122070312,12801.700439453125,-110.29999732971191,-185.40000915527344,333.80001068115234,223.0,128.0,,-1.4068555975962251,-1.9480640559659888,-1.6329148226784718,235.0,False,6,False,8,-1432.050048828125,4239.1298828125,17.020000457763672,-14080.30029296875,-492.5,0.7999999821186066,1.899999976158142,-0.19999999552965164,-681.9999694824219,214.0,89.0,,0.009568184345833378,-3.106335716948591,-9.569793792599515e-05,12,False,10,255.0,False,-3887.9599609375,4003.260009765625,517.719970703125,-270.10000228881836,-915.0,9384.299926757812,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,0.6977841266457734,-1.2631489626021373,-0.3616968292376316,50.15655517578125,0.03674609959125519,270,,True,1.0,,
-3997.5,3975.6298828125,355.1499938964844,-535.2999877929688,-2129.7000122070312,12801.700439453125,-110.29999732971191,-185.40000915527344,333.80001068115234,224.0,72.0,,-1.4068555975962251,-1.9480640559659888,-1.6329148226784718,235.0,False,6,False,8,-1432.050048828125,4239.1298828125,17.020000457763672,-14080.30029296875,-492.5,0.7999999821186066,1.899999976158142,-0.19999999552965164,-681.9999694824219,214.0,89.0,,0.009568184345833378,-3.106335716948591,-9.569793792599515e-05,12,False,10,255.0,False,-3889.070068359375,3999.4599609375,556.1099853515625,-269.59999084472656,-913.4999847412109,9101.500244140625,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,0.47856042225170725,-1.2244385581272257,-0.22405028349103462,50.193824768066406,0.037267401814460754,270,,True,1.0,,
-3997.5,3975.6298828125,355.1499938964844,-535.2999877929688,-2129.7000122070312,12801.700439453125,-110.29999732971191,-185.40000915527344,333.80001068115234,225.0,0.0,,-1.4068555975962251,-1.9480640559659888,-1.6329148226784718,235.0,False,6,False,8,-1432.050048828125,4239.1298828125,17.020000457763672,-14080.30029296875,-492.5,0.7999999821186066,1.899999976158142,-0.19999999552965164,-681.9999694824219,214.0,89.0,,0.009568184345833378,-3.106335716948591,-9.569793792599515e-05,12,False,10,255.0,False,-3889.949951171875,3996.419921875,585.97998046875,-269.20000076293945,-912.3000335693359,8875.499877929688,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,0.3013527740814619,-1.2187148725166368,-0.12917350789367682,50.23093795776367,0.03711079806089401,269,,True,1.0,,
-4003.469970703125,3957.199951171875,470.57000732421875,-736.2000274658203,-1946.3999938964844,12417.5,-47.5,-87.10000038146973,-7.400000095367432,225.0,0.0,,-1.4083647237028887,-2.0181638162972346,-1.5480697804235977,235.0,False,6,False,8,-1561.0799560546875,4238.919921875,17.020000457763672,-14076.300048828125,322.40001678466797,0.7999999821186066,-3.400000035762787,-0.19999999552965164,-659.8999786376953,212.0,128.0,,0.00956702095780263,3.0920786340544737,-3.7230097942294385e-05,12,False,10,255.0,False,-3890.830078125,3993.3798828125,615.0999755859375,-268.799991607666,-911.1000061035156,8649.7998046875,-4089.4000244140625,-4294.599914550781,-912.3000335693359,0.0,0.12441942707212628,-1.230048921024915,-0.0388804326655095,50.26872253417969,0.03778570145368576,269,,True,1.0,,
-4003.469970703125,3957.199951171875,470.57000732421875,-736.2000274658203,-1946.3999938964844,12417.5,-47.5,-87.10000038146973,-7.400000095367432,97.0,0.0,,-1.4083647237028887,-2.0181638162972346,-1.5480697804235977,235.0,False,6,False,8,-1561.0799560546875,4238.919921875,17.020000457763672,-14076.300048828125,322.40001678466797,0.7999999821186066,-3.400000035762787,-0.19999999552965164,-659.8999786376953,212.0,128.0,,0.00956702095780263,3.0920786340544737,-3.7230097942294385e-05,12,False,10,255.0,False,-3881.4599609375,3993.4599609375,684.7100219726562,2347.7999877929688,454.39998626708984,11049.7998046875,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.20142249819959612,-1.3280778700715674,-0.028656406035494558,50.30632019042969,0.03760029748082161,269,,True,1.0,,
-4008.7099609375,3942.97998046875,570.3400268554688,-437.00000762939453,-1233.7000274658203,11780.6005859375,-1421.3999938964844,392.2999954223633,301.8000030517578,81.0,0.0,,-1.465462041387564,-1.8800883929973555,-1.693592763953334,235.0,False,6,False,8,-1678.3199462890625,4244.2099609375,17.020000457763672,-14060.0,850.0,0.7999999821186066,0.0,-0.19999999552965164,-144.3000030517578,188.0,128.0,,0.009574681542704733,3.066268042069326,7.651571091403423e-05,12,False,10,255.0,False,-3877.5400390625,3994.219970703125,702.97998046875,2346.6000366210938,454.00001525878906,10935.799560546875,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.28128297395544916,-1.3559760870133577,-0.03600727665536914,50.34416198730469,0.03783830255270004,269,,True,1.0,,
-4008.7099609375,3942.97998046875,570.3400268554688,-437.00000762939453,-1233.7000274658203,11780.6005859375,-1421.3999938964844,392.2999954223633,301.8000030517578,47.0,0.0,,-1.465462041387564,-1.8800883929973555,-1.693592763953334,235.0,False,6,False,8,-1678.3199462890625,4244.2099609375,17.020000457763672,-14060.0,850.0,0.7999999821186066,0.0,-0.19999999552965164,-144.3000030517578,188.0,128.0,,0.009574681542704733,3.066268042069326,7.651571091403423e-05,12,False,10,255.0,False,-3865.830078125,3996.5,756.6699829101562,2343.000030517578,452.79998779296875,10594.100341796875,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.5216435985766595,-1.442051592934814,-0.04439099520986865,50.38119888305664,0.037035997956991196,269,,True,1.0,,
-4010.2099609375,3939.070068359375,664.2899780273438,44.29999828338623,143.90000343322754,10142.39990234375,-1784.4000244140625,575.099983215332,179.59999084472656,0.0,80.0,,-1.5226358365909296,1.3705668476871025,1.3659318058785634,235.0,False,6,False,8,-1795.1700439453125,4253.9501953125,17.020000457763672,-13951.99951171875,1601.300048828125,1.0000000149011612,4.000000059604645,-0.5000000074505806,-1211.1000061035156,168.0,0.0,,0.009573576484182222,3.024742543539414,-0.00013305605450945567,12,False,10,255.0,False,-3858.030029296875,3998.02001953125,791.510009765625,2340.5999755859375,452.00000762939453,10366.500244140625,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.6818607446379029,-1.5062161712587991,-0.03603957766647662,50.417991638183594,0.036791399121284485,269,,True,1.0,,
-4010.2099609375,3939.070068359375,664.2899780273438,44.29999828338623,143.90000343322754,10142.39990234375,-1784.4000244140625,575.099983215332,179.59999084472656,128.0,128.0,,-1.5226358365909296,1.3705668476871025,1.3659318058785634,235.0,False,6,False,8,-1795.1700439453125,4253.9501953125,17.020000457763672,-13951.99951171875,1601.300048828125,1.0000000149011612,4.000000059604645,-0.5000000074505806,-1211.1000061035156,168.0,0.0,,0.009573576484182222,3.024742543539414,-0.00013305605450945567,12,False,10,255.0,False,-3850.22998046875,3999.5400390625,825.5900268554688,2338.2000732421875,451.19998931884766,10139.299926757812,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.841195522058309,-1.5829690326808212,-0.011003797202247586,50.45512771606445,0.03713410347700119,269,,True,1.0,,
-4010.2099609375,3939.070068359375,664.2899780273438,44.29999828338623,143.90000343322754,10142.39990234375,-1784.4000244140625,575.099983215332,179.59999084472656,128.0,128.0,,-1.5226358365909296,1.3705668476871025,1.3659318058785634,235.0,False,6,False,8,-1795.1700439453125,4253.9501953125,17.020000457763672,-13951.99951171875,1601.300048828125,1.0000000149011612,4.000000059604645,-0.5000000074505806,-1211.1000061035156,168.0,0.0,,0.009573576484182222,3.024742543539414,-0.00013305605450945567,12,False,10,255.0,False,-3842.429931640625,4001.06005859375,858.9099731445312,2335.800018310547,450.40000915527344,9912.19970703125,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-0.9983139167757714,-1.684860326217018,0.04220920422354766,50.4921989440918,0.037066299468278885,269,,True,1.0,,
-4008.02001953125,3944.699951171875,731.8800048828125,398.1999969482422,946.2000274658203,6454.6002197265625,-1373.6000061035156,615.099983215332,-116.80000305175781,144.0,128.0,,-1.3786694344830623,1.2491884419568076,1.4863931741809495,235.0,False,6,False,8,-1910.1800537109375,4273.56005859375,17.020000457763672,-13634.3994140625,3074.2999267578125,1.0999999940395355,-1.0000000149011612,0.0,-1927.5999450683594,195.0,0.0,,0.009576711854008695,2.8839485521865793,-0.00019066384153571897,12,False,10,255.0,False,-3830.77001953125,4003.2900390625,907.47998046875,2332.2000122070312,449.1999816894531,9572.100219726562,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-1.2217284260535823,-1.9601535026798396,0.24837135777042918,50.52920150756836,0.0370045006275177,269,,True,1.0,,
-4008.02001953125,3944.699951171875,731.8800048828125,398.1999969482422,946.2000274658203,6454.6002197265625,-1373.6000061035156,615.099983215332,-116.80000305175781,185.0,128.0,,-1.3786694344830623,1.2491884419568076,1.4863931741809495,235.0,False,6,False,8,-1910.1800537109375,4273.56005859375,17.020000457763672,-13634.3994140625,3074.2999267578125,1.0999999940395355,-1.0000000149011612,0.0,-1927.5999450683594,195.0,0.0,,0.009576711854008695,2.8839485521865793,-0.00019066384153571897,12,False,10,255.0,False,-3823.010009765625,4004.77001953125,938.9199829101562,2329.7999572753906,448.4000015258789,9345.700073242188,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-1.3420293416322457,-2.387206279032029,0.6308432167307775,50.56621551513672,0.03701159730553627,269,,True,1.0,,
-4004.2099609375,3953.669921875,782.4099731445312,380.2000045776367,895.2999877929688,4581.000061035156,-669.3000030517578,340.40000915527344,-125.79999923706055,226.0,128.0,,-1.2876432091304402,1.194559046079987,1.5301261048609551,235.0,False,6,False,8,-2042.199951171875,4317.02001953125,17.020000457763672,-12736.99951171875,5476.300048828125,1.0999999940395355,-0.7999999821186066,0.29999999329447746,-2135.8999633789062,231.0,0.0,,0.009573236107397728,2.677631180680316,-9.408851645057175e-05,12,False,10,255.0,False,-3815.25,4006.25,969.5999755859375,2327.4000549316406,447.59998321533203,9119.500122070312,-4764.5001220703125,-669.4999694824219,-1778.6000061035156,0.0,-1.3778718396811134,3.0844323647539063,1.398281583019011,50.60354232788086,0.03732519969344139,269,,True,1.0,,
